Panel	Population_1	Population_2	Hudson_FST_ratio_of_sums	Chromosome_jackknife_SE	CI95_low	CI95_high	SNPs_used	Negative_numerator_SNPs	Sum_numerator	Sum_denominator	Jackknife_blocks
strict_pass	Greek	Italian_North	0.001322323323695096	0.00019687280579567162	0.0009364526243355795	0.0017081940230546124	175055	115221	68.92527307279308	52124.372184700274	22
strict_pass	Greek	Italian_South	0.002165091760014177	0.00025484420534055066	0.0016655971175466979	0.0026645864024816565	176786	113406	113.20996243148541	52288.75954465048	22
strict_pass	Greek	Italian_Tuscan	0.0016312919128207096	0.000588449068601629	0.0004779317383615167	0.0027846520872799024	170837	98466	85.13716212449076	52190.022800565384	22
strict_pass	Greek	Jew_Ashkenazi	0.0058121029778542225	0.00042361909737698345	0.004981809546995335	0.00664239640871311	171908	101023	305.5140695035197	52565.15080128756	22
strict_pass	Greek	Jew_Iraqi	0.009427262687969333	0.0005806794940688469	0.008289130879594393	0.010565394496344273	171480	94729	497.19622232874764	52740.2533254163	22
strict_pass	Greek	Jew_Turkish	0.0026273105852995878	0.00041449069943536715	0.0018149088144062682	0.0034397123561929074	173001	102825	138.1688896632426	52589.47702503449	22
strict_pass	Greek	Jew_Yemenite	0.017165644232428154	0.00039843315920067663	0.016384715240394827	0.01794657322446148	173916	92578	914.7976690872703	53292.35866132525	22
strict_pass	Greek	Lebanese	0.006018888974291561	0.00048351776216151954	0.005071194160454982	0.006966583788128139	174063	100764	319.56243081162523	53093.25893475857	22
strict_pass	Greek	Lebanese_Christian	0.004596666905371327	0.0003564381300051984	0.0038980481705611376	0.005295285640181516	173354	101025	241.8831239615665	52621.416548351524	22
strict_pass	Greek	Lebanese_Muslim	0.004173801482614198	0.0004013485996079394	0.003387158227382637	0.00496044473784576	175325	110233	220.80973465362266	52903.746278637525	22
strict_pass	Greek	Maltese	0.0036222373817232606	0.0003195472864312831	0.0029959247003179456	0.0042485500631285755	173079	101860	190.51881394210815	52596.99844726074	22
strict_pass	Greek	Palestinian	0.008644824105778154	0.0002482324049159722	0.008158288592142848	0.00913135961941346	182241	105218	461.2386229331786	53354.3097337156	22
strict_pass	Greek	Sicilian	0.0014108960924772574	0.0002927891516255886	0.0008370293552911038	0.001984762829663411	173994	111608	73.94801357922836	52412.0904250221	22
strict_pass	Italian_Bergamo	Italian_Central	0.00136045622604218	0.0002632437579062035	0.0008444984605460213	0.0018764139915383388	172766	111198	70.78597252975264	52031.05485847361	22
strict_pass	Italian_Bergamo	Italian_North	0.0009631971312901301	0.0002935914351381307	0.0003877579184193939	0.0015386363441608664	172935	119170	49.99744211737415	51907.79799188805	22
strict_pass	Italian_Bergamo	Italian_South	0.0030590576134747454	0.00023266768571708865	0.0026030289494692518	0.003515086277480239	175250	115792	159.49129363477962	52137.39451399722	22
strict_pass	Italian_Bergamo	Italian_Tuscan	0.0019283574971641023	0.0004931793185821298	0.000961726032743128	0.0028949889615850766	166258	103447	100.28910726794442	52007.5283838357	22
strict_pass	Italian_Bergamo	Jew_Ashkenazi	0.007186564369998657	0.0005771887313951686	0.006055274456464126	0.008317854283533188	168078	110485	376.8551387364337	52438.84550866468	22
strict_pass	Italian_Bergamo	Jew_Iraqi	0.012198871162498633	0.0006254180962866656	0.010973051693776768	0.013424690631220497	167365	98564	642.7359128234687	52688.1466540401	22
strict_pass	Italian_Bergamo	Jew_Turkish	0.004536944352453168	0.0004189428140376711	0.003715816436939333	0.005358072267967004	169677	104722	238.15244004624492	52491.814213562844	22
strict_pass	Italian_Bergamo	Jew_Yemenite	0.02023590021255526	0.000513997812415538	0.019228464500220803	0.021243335924889716	170593	95721	1077.7161010381342	53257.63073142013	22
strict_pass	Italian_Bergamo	Lebanese	0.00891400384688051	0.0005893299785360693	0.007758917088949814	0.010069090604811206	170780	102742	472.8783526752487	53048.92849476774	22
strict_pass	Italian_Bergamo	Lebanese_Christian	0.00764761292371124	0.0003798524361648894	0.006903102148828057	0.008392123698594423	170219	106531	402.142302553074	52584.02936506389	22
